[LOG] System::create                           : Header version = 1.10.03. Current version = 1.10.03.
[LOG] SoundI::release                          :     Wolf_Bump_05 (000000006E96E0E8)
[LOG] SoundI::release                          :  (000000006C3FBEF8)
[LOG] SoundI::release                          :     Wolf_Bump_06 (000000006E96F468)
[LOG] SoundI::release                          :  (000000006EA7D0E8)
[LOG] SoundI::release                          :     Wolf_Bump_07 (000000006E96C3A8)
[LOG] SoundI::release                          :  (000000006EA7D538)
[LOG] SoundI::release                          :     Wolf_Bump_08 (000000006E96DF48)
[LOG] SoundI::release                          :  (000000006C3FD8D8)
[LOG] SoundI::release                          :     Wolf_Bump_09 (000000006E96EC48)
[LOG] SoundI::release                          :  (000000006C3FC628)
[LOG] SoundI::release                          :     Pants_BigFarts_01 (000000006E96D0A8)
[LOG] Thread::callback                         : FMOD Studio bank load thread finished.
[LOG] Thread::callback                         : FMOD Studio sample load thread finished.
[LOG] LiveUpdate::release                      : 
[LOG] LiveUpdate::reset                        : Reset connection (reason Disconnected)
[LOG] Thread::callback                         : FMOD stream thread finished.
[LOG] Thread::callback                         : FMOD mixer thread finished.
[LOG] SystemI::close                           : Closed.
[LOG] SoundI::release                          :  (000000006EA849F8)
[LOG] SoundI::release                          :     Pants_Death_02 (000000006E8FF8A8)
[LOG] SoundI::release                          :  (000000006EA85E18)
[LOG] SoundI::release                          :     Pants_Death_03 (000000006E8FD688)
[LOG] SoundI::release                          :  (000000006EA85F88)
[LOG] SoundI::release                          :     Pants_Death_06 (000000006E8FFBE8)
[LOG] SoundI::release                          :  (000000006EA859C8)
[LOG] SoundI::release                          :     Pants_Death_07 (000000006E8FFF28)
[LOG] SoundI::release                          :  (000000006C3FD1A8)
[LOG] SoundI::release                          :     Pants_BigFarts_02 (000000006E96DDA8)
[LOG] SoundI::release                          :  (000000006C3FBC18)
[LOG] SoundI::release                          :     Pants_BigFarts_03 (000000006E96D248)
[LOG] SoundI::release                          :  (000000006C3FD768)
[LOG] SoundI::release                          :     Pants_BigFarts_04 (000000006E96E908)
[LOG] SoundI::release                          :  (000000006C3FDA48)
[LOG] SoundI::release                          :     Pants_BigFarts_05 (000000006E96C068)
[LOG] SoundI::release                          :  (000000006C3FC4B8)
[LOG] SoundI::release                          :     Pants_Idle_Farts_01 (000000006C3EE908)
[LOG] SoundI::release                          :  (000000006C3FC348)
[LOG] SoundI::release                          :     Pants_Idle_Farts_02 (000000006C3EE5C8)
[LOG] SoundI::release                          :  (000000006C3FD5F8)
[LOG] SoundI::release                          :     Pants_Idle_Farts_03 (000000006C3EFAE8)
[LOG] SoundI::release                          :  (000000006EA7CC98)
[LOG] SoundI::release                          :     Pants_Death_01 (000000006E96E768)
[LOG] SoundI::release                          :  (000000006EA7C6D8)
[LOG] SoundI::release                          :     Pants_Death_04 (000000006E96E288)
[LOG] SoundI::release                          :  (000000006EA7CB28)
[LOG] SoundI::release                          :     Pants_Death_05 (000000006E96C548)
[LOG] SoundI::release                          :  (000000006EA7D3C8)
[LOG] SoundI::release                          :     Pants_Death_08 (000000006E96DC08)
[LOG] SoundI::release                          :  (000000006EA7E228)
[LOG] SoundI::release                          :     Wolf_Chump_01 (000000006E96E5C8)
[LOG] SoundI::release                          :  (000000006EA7DDD8)
[LOG] SoundI::release                          :     Wolf_Chump_02 (000000006E96D8C8)
[LOG] SoundI::release                          :  (000000006EA7CF78)
[LOG] SoundI::release                          :     Wolf_Chump_03 (000000006E96CA28)
[LOG] SoundI::release                          :  (000000006EA7E398)
[LOG] SoundI::release                          :     Wolf_Chump_04 (000000006E96EDE8)
[LOG] SoundI::release                          :  (000000006EA7D258)
[LOG] SoundI::release                          :     Wolf_Catch_01 (000000006E96C208)
[LOG] SoundI::release                          :  (000000006EA7D988)
[LOG] SoundI::release                          :     Wolf_Catch_02 (000000006E96CD68)
[LOG] SoundI::release                          :  (000000006EA84FB8)
[LOG] SoundI::release                          :     Wolf_Catch_03 (000000006E8FFD88)
[LOG] SoundI::release                          :  (000000006EA7CE08)
[LOG] SoundI::release                          :     Wolf_Catch_04 (000000006E96C888)
[LOG] SoundI::release                          :  (000000006EA7D6A8)
[LOG] SoundI::release                          :     Wolf_Catch_05 (000000006E96D588)
[LOG] SoundI::release                          :  (000000006EA856E8)
[LOG] SoundI::release                          :     Wolf_Catch_06 (000000006E96F2C8)
[LOG] SoundI::release                          :  (000000006EA7DAF8)
[LOG] SoundI::release                          :     Wolf_Catch_07 (000000006E96D728)
[LOG] SoundI::release                          :  (000000006EA7E508)
[LOG] SoundI::release                          :     Wolf_Catch_08 (000000006E96F128)
[LOG] SoundI::release                          :  (000000006EA7DF48)
[LOG] SoundI::release                          :     Wolf_Catch_09 (000000006E96EAA8)
[LOG] Thread::callback                         : FMOD Studio update thread finished.
[LOG] Thread::callback                         : FMOD Studio bank load thread finished.
[LOG] Profile::disconnectAll                   : Profiler disconnecting all clients
[LOG] Thread::callback                         : FMOD Studio sample load thread finished.
[LOG] LiveUpdate::release                      : 
[LOG] LiveUpdate::reset                        : Reset connection (reason Disconnected)
[LOG] Thread::callback                         : FMOD stream thread finished.
[LOG] Thread::callback                         : FMOD mixer thread finished.
[LOG] Profile::disconnectAll                   : Profiler disconnecting all clients
[LOG] SystemI::close                           : Closed.
